Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2000-12-15,BPCL,EQ,245.9,242.0,243.9,231.5,239.8,237.65,237.72,129489,3078277105000.0,,,
2000-12-18,BPCL,EQ,237.65,234.0,237.7,225.1,234.2,235.0,233.34,140616,3281128140000.0,,,
2000-12-19,BPCL,EQ,235.0,232.0,253.8,231.1,247.0,248.9,248.62,271719,6755414290000.001,,,
2000-12-20,BPCL,EQ,248.9,126.4,127.8,122.05,124.5,125.15,125.75,342706,4309682270000.0005,,,
2000-12-21,BPCL,EQ,125.15,124.0,125.0,122.1,124.45,124.05,123.73,60367,746943510000.0,,,
2000-12-22,BPCL,EQ,124.05,124.0,128.85,121.0,123.05,123.45,124.53,129537,1613064845000.0,,,
2000-12-26,BPCL,EQ,123.45,121.05,123.9,106.25,110.0,110.15,114.31,223738,2557639550000.0,,,
2000-12-27,BPCL,EQ,110.15,113.9,117.5,111.0,116.5,115.4,114.13,146527,1672329355000.0,,,
2000-12-28,BPCL,EQ,115.4,117.5,118.0,114.6,118.0,117.15,116.55,77220,900008000000.0,,,
2000-12-29,BPCL,EQ,117.15,116.95,124.0,116.2,121.2,121.8,120.19,156161,1876908500000.0,,,
2001-01-01,BPCL,EQ,121.8,123.8,125.0,121.4,123.75,123.8,123.68,118837,1469759395000.0,,,
2001-01-02,BPCL,EQ,123.8,124.0,125.45,122.1,123.7,123.45,124.03,216871,2689771845000.0,,,
2001-01-03,BPCL,EQ,123.45,122.55,133.35,122.55,129.1,130.05,130.15,726155,9451144265000.0,,,
2001-01-04,BPCL,EQ,130.05,132.9,137.4,126.1,127.0,127.15,132.51,354505,4697676980000.0,,,
2001-01-05,BPCL,EQ,127.15,128.0,129.9,126.0,126.95,126.8,127.46,308067,3926583750000.0,,,
2001-01-08,BPCL,EQ,126.8,127.0,131.35,127.0,127.3,127.65,129.52,301817,3908998790000.0,,,
2001-01-09,BPCL,EQ,127.65,127.05,131.0,127.0,129.75,129.6,130.04,155535,2022543675000.0,,,
2001-01-10,BPCL,EQ,129.6,130.4,131.0,127.0,127.5,127.8,128.77,63311,815276215000.0,,,
2001-01-11,BPCL,EQ,127.8,130.0,131.8,125.05,126.0,127.0,129.55,237401,3075562070000.0,,,
2001-01-12,BPCL,EQ,127.0,129.45,138.55,129.0,135.0,135.4,133.86,1673011,22394544420000.0,,,
2001-01-15,BPCL,EQ,135.4,137.0,157.1,136.9,150.0,149.75,150.46,1445976,21755448120000.0,,,
2001-01-16,BPCL,EQ,149.75,149.95,154.9,144.5,146.25,145.65,146.84,283410,4161463010000.0,,,
2001-01-17,BPCL,EQ,145.65,146.5,148.9,140.1,141.5,141.0,144.83,166096,2405495925000.0,,,
2001-01-18,BPCL,EQ,141.0,143.75,146.9,141.1,141.75,141.3,142.86,319691,4566982190000.0,,,
2001-01-19,BPCL,EQ,141.3,142.8,149.5,142.8,145.25,145.1,146.26,632267,9247555560000.0,,,
2001-01-22,BPCL,EQ,145.1,145.0,153.5,145.0,151.0,150.7,150.65,433905,6536839170000.0,,,
2001-01-23,BPCL,EQ,150.7,152.0,152.45,147.8,148.7,148.4,148.81,245015,3646056604999.9995,,,
2001-01-24,BPCL,EQ,148.4,150.7,155.75,146.7,151.15,152.1,151.55,569730,8634244375000.0,,,
2001-01-25,BPCL,EQ,152.1,152.5,164.3,149.8,160.95,160.15,157.96,1925281,30411760164999.996,,,
2001-01-29,BPCL,EQ,160.15,156.5,156.5,147.35,151.25,150.9,149.81,592590,8877299135000.0,,,
2001-01-30,BPCL,EQ,150.9,152.5,155.9,149.05,152.6,152.55,152.98,311339,4762851265000.0,,,
2001-01-31,BPCL,EQ,152.55,153.1,162.4,152.1,154.5,154.8,156.54,415699,6507230370000.0,,,
2001-02-01,BPCL,EQ,154.8,154.0,155.7,144.35,153.0,151.35,150.03,360970,5415718395000.0,,,
2001-02-02,BPCL,EQ,151.35,154.0,174.7,154.0,171.55,170.95,168.77,1063947,17955982595000.0,,,
2001-02-05,BPCL,EQ,170.95,172.5,192.0,172.5,190.35,190.55,186.1,587800,10939226890000.0,,,
2001-02-06,BPCL,EQ,190.55,192.55,194.65,175.0,177.5,176.6,180.29,960911,17324521435000.0,,,
2001-02-07,BPCL,EQ,176.6,182.0,189.9,181.1,186.95,188.25,186.47,741408,13825035710000.0,,,
2001-02-08,BPCL,EQ,188.25,186.05,197.0,181.5,193.7,194.25,189.35,630084,11930330900000.0,,,
2001-02-09,BPCL,EQ,194.25,195.0,198.0,190.0,192.5,191.55,193.94,469495,9105522250000.0,,,
2001-02-12,BPCL,EQ,191.55,192.5,195.0,188.25,190.3,190.0,190.6,885314,16874054450000.0,,,
2001-02-13,BPCL,EQ,190.0,191.0,192.25,176.3,179.0,178.9,183.05,776401,14212146080000.002,,,
2001-02-14,BPCL,EQ,178.9,181.7,184.9,178.0,182.8,182.45,181.67,426631,7750573170000.0,,,
2001-02-15,BPCL,EQ,182.45,184.0,192.0,183.1,190.4,190.05,189.15,518137,9800358690000.0,,,
2001-02-16,BPCL,EQ,190.05,192.0,193.0,186.0,189.4,187.5,188.73,282084,5323687140000.0,,,
2001-02-19,BPCL,EQ,187.5,188.0,201.0,183.45,199.9,197.3,193.0,604617,11669175020000.0,,,
2001-02-20,BPCL,EQ,197.3,198.95,209.5,195.5,204.5,204.5,204.57,732859,14991995730000.002,,,
2001-02-21,BPCL,EQ,204.5,203.0,204.95,190.0,191.25,191.95,193.33,696354,13462496944999.998,,,
2001-02-22,BPCL,EQ,191.95,191.95,197.0,180.1,187.0,185.85,189.18,759427,14367048460000.0,,,
2001-02-23,BPCL,EQ,185.85,186.0,190.95,177.0,179.1,179.8,186.74,940287,17558451225000.0,,,
2001-02-26,BPCL,EQ,179.8,180.7,184.6,173.1,174.35,174.85,176.52,228237,4028862079999.9995,,,
2001-02-27,BPCL,EQ,174.85,177.95,179.4,162.3,168.05,167.4,168.73,470961,7946467280000.0,,,
2001-02-28,BPCL,EQ,167.4,172.0,182.9,168.5,175.75,176.05,176.69,407448,7199301900000.0,,,
2001-03-01,BPCL,EQ,176.05,177.9,185.7,177.4,184.45,183.5,182.38,434468,7923690220000.0,,,
2001-03-02,BPCL,EQ,183.5,185.0,212.9,185.0,210.15,205.45,205.83,1096524,22569835775000.0,,,
2001-03-05,BPCL,EQ,205.45,205.0,210.3,200.0,204.0,204.95,202.98,344264,6987968009999.999,,,
2001-03-07,BPCL,EQ,204.95,206.5,207.0,186.0,197.6,197.9,193.69,336305,6513989210000.0,,,
2001-03-08,BPCL,EQ,197.9,200.0,206.5,195.0,202.4,201.85,203.09,164097,3332600610000.0,,,
2001-03-09,BPCL,EQ,201.85,201.0,201.0,190.0,192.5,193.25,194.2,216713,4208495979999.9995,,,
2001-03-12,BPCL,EQ,193.25,188.05,199.8,184.35,186.25,186.45,186.92,162497,3037420240000.0,,,
2001-03-13,BPCL,EQ,186.45,185.0,191.0,171.55,180.25,181.45,180.96,221461,4007615400000.0,,,
2001-03-14,BPCL,EQ,181.45,185.0,185.0,153.35,157.0,157.6,162.44,468832,7615586740000.001,,,
2001-03-15,BPCL,EQ,157.6,157.9,165.0,156.0,162.25,161.9,161.9,184282,2983559275000.0,,,
2001-03-16,BPCL,EQ,161.9,160.0,165.8,159.3,159.3,160.25,161.12,197240,3177861695000.0,,,
2001-03-19,BPCL,EQ,160.25,159.0,163.8,158.0,160.05,160.2,160.19,60256,965232985000.0,,,
2001-03-20,BPCL,EQ,160.2,160.95,161.5,152.25,157.65,159.0,157.34,102137,1606991640000.0,,,
2001-03-21,BPCL,EQ,159.0,158.8,171.45,158.4,171.45,169.3,166.99,249906,4173172429999.9995,,,
2001-03-22,BPCL,EQ,169.3,170.0,174.85,165.0,165.0,165.45,168.64,133849,2257291315000.0,,,
2001-03-23,BPCL,EQ,165.45,168.0,168.5,156.7,165.0,163.05,161.17,152313,2454852665000.0,,,
2001-03-26,BPCL,EQ,163.05,160.55,167.0,157.05,166.0,164.25,164.15,267084,4384316229999.9995,,,
2001-03-27,BPCL,EQ,164.25,167.0,179.6,167.0,177.0,177.7,175.92,191382,3366800845000.0005,,,
2001-03-28,BPCL,EQ,177.7,180.0,189.9,178.25,188.15,187.55,184.85,210659,3894026304999.9995,,,
2001-03-29,BPCL,EQ,187.55,188.5,207.9,184.2,204.0,204.95,200.68,766882,15390150144999.998,,,
2001-03-30,BPCL,EQ,204.95,206.0,206.0,188.8,191.0,191.55,195.13,297674,5808397930000.0,,,
2001-04-02,BPCL,EQ,191.55,185.0,185.0,173.0,176.75,177.1,176.17,169185,2980473240000.0,,,
2001-04-03,BPCL,EQ,177.1,176.7,190.1,175.0,187.55,186.65,185.93,143029,2659380965000.0,,,
2001-04-04,BPCL,EQ,186.65,181.0,187.0,178.6,180.6,179.9,180.9,173378,3136438300000.0,,,
2001-04-06,BPCL,EQ,179.9,190.0,200.0,184.0,190.0,191.35,193.11,288782,5576811930000.0,,,
2001-04-09,BPCL,EQ,191.35,197.8,197.8,188.0,190.0,190.0,191.89,98432,1888850535000.0002,,,
2001-04-10,BPCL,EQ,190.0,191.45,197.0,185.1,195.0,193.15,190.52,179488,3419616045000.0005,,,
2001-04-11,BPCL,EQ,193.15,188.0,195.0,186.25,187.5,187.25,188.64,86328,1628493870000.0,,,
2001-04-12,BPCL,EQ,187.25,186.0,192.85,180.0,185.1,186.65,187.9,142601,2679417075000.0,,,
2001-04-16,BPCL,EQ,186.65,189.0,191.5,185.0,189.6,190.1,189.01,61085,1154572135000.0,,,
2001-04-17,BPCL,EQ,190.1,190.25,203.4,190.25,201.0,202.05,199.48,183580,3662050900000.0,,,
2001-04-18,BPCL,EQ,202.05,210.0,233.95,195.55,225.0,227.0,220.87,772410,17060237394999.998,,,
2001-04-19,BPCL,EQ,227.0,229.95,233.55,202.0,205.0,205.6,216.04,355282,7675614730000.0,,,
2001-04-20,BPCL,EQ,205.6,204.0,218.9,204.0,212.0,212.25,212.4,208083,4419627420000.0,,,
2001-04-23,BPCL,EQ,212.25,212.1,214.0,200.0,207.0,206.95,207.47,181274,3760828204999.9995,,,
2001-04-24,BPCL,EQ,206.95,205.65,210.85,201.1,205.5,205.3,206.71,93264,1927892560000.0002,,,
2001-04-25,BPCL,EQ,205.3,209.8,215.4,206.05,210.75,212.9,211.25,241918,5110564310000.0,,,
2001-04-26,BPCL,EQ,212.9,212.0,215.9,205.1,206.4,206.45,211.01,120565,2543989770000.0,,,
2001-04-27,BPCL,EQ,206.45,203.0,203.0,190.0,197.0,197.1,196.96,123367,2429776500000.0,,,
2001-04-30,BPCL,EQ,197.1,195.1,201.5,194.0,195.45,195.05,197.6,87165,1722340789999.9998,,,
2001-05-02,BPCL,EQ,195.05,204.7,208.7,198.1,200.0,199.9,203.58,133135,2710359275000.0,,,
2001-05-03,BPCL,EQ,199.9,201.9,202.5,197.1,199.45,199.9,199.79,164747,3291454570000.0,,,
2001-05-04,BPCL,EQ,199.9,198.0,201.0,197.3,200.0,199.65,199.65,160460,3203630370000.0,,,
2001-05-07,BPCL,EQ,199.65,200.0,204.0,199.15,200.1,200.95,201.77,124510,2512182495000.0,,,
2001-05-08,BPCL,EQ,200.95,199.85,201.0,195.25,198.5,199.65,199.25,98835,1969326664999.9998,,,
2001-05-09,BPCL,EQ,199.65,205.0,206.4,196.0,196.45,199.9,200.78,123611,2481911580000.0,,,
2001-05-10,BPCL,EQ,199.9,198.0,198.6,191.8,193.85,193.35,194.83,45408,884692650000.0,,,
2001-05-11,BPCL,EQ,193.35,192.0,198.25,191.15,192.65,192.8,194.56,79603,1548723535000.0,,,
2001-05-14,BPCL,EQ,192.8,191.5,195.75,191.5,193.9,192.35,193.61,31829,616241435000.0,,,
2001-05-15,BPCL,EQ,192.35,190.1,200.0,178.0,199.05,199.75,194.15,157514,3058205345000.0,,,
2001-05-16,BPCL,EQ,199.75,200.0,202.5,196.3,197.5,198.05,199.73,105255,2102298864999.9998,,,
2001-05-17,BPCL,EQ,198.05,203.0,206.7,197.05,203.15,203.5,202.95,308596,6263060025000.0,,,
2001-05-18,BPCL,EQ,203.5,204.5,215.5,202.95,209.8,211.3,211.8,439752,9313989340000.0,,,
2001-05-21,BPCL,EQ,211.3,211.0,211.0,203.05,204.6,204.8,205.93,82485,1698621380000.0,,,
2001-05-22,BPCL,EQ,204.8,204.1,207.0,201.5,203.5,202.75,203.11,53622,1089119100000.0,,,
2001-05-23,BPCL,EQ,202.75,203.0,205.0,202.05,203.8,203.35,203.8,34617,705486330000.0,,,
2001-05-24,BPCL,EQ,203.35,204.0,206.0,199.0,204.0,202.55,201.26,53693,1080623125000.0,,,
2001-05-25,BPCL,EQ,202.55,204.0,204.75,193.5,195.5,195.05,196.24,157517,3091038680000.0,,,
2001-05-28,BPCL,EQ,195.05,195.5,206.5,195.1,202.1,202.3,202.71,211995,4297282554999.9995,,,
2001-05-29,BPCL,EQ,202.3,203.0,213.0,200.1,203.1,202.55,207.6,362080,7516668440000.001,,,
2001-05-30,BPCL,EQ,202.55,205.0,209.9,193.0,195.0,196.1,202.74,386074,7827122350000.0,,,
2001-05-31,BPCL,EQ,196.1,194.7,199.75,194.05,195.0,195.2,195.95,125528,2459720525000.0,,,
2001-06-01,BPCL,EQ,195.2,197.45,197.45,190.1,191.1,191.3,192.94,120410,2323157070000.0,,,
2001-06-04,BPCL,EQ,191.3,191.0,196.0,190.0,193.5,195.2,193.0,142034,2741290740000.0,,,
2001-06-05,BPCL,EQ,195.2,193.0,196.0,181.05,183.85,182.35,186.43,274465,5116963950000.0,,,
2001-06-06,BPCL,EQ,182.35,189.85,189.85,177.0,179.0,178.85,181.69,315824,5738212465000.0,,,
2001-06-07,BPCL,EQ,178.85,180.0,181.4,170.1,171.0,170.95,172.59,362140,6250209705000.0,,,
2001-06-08,BPCL,EQ,170.95,172.85,182.5,168.25,178.75,177.0,177.18,414618,7346093209999.999,,,
2001-06-11,BPCL,EQ,177.0,178.5,186.35,178.5,184.4,183.9,183.49,371484,6816315600000.0,,,
2001-06-12,BPCL,EQ,183.9,183.75,191.5,183.5,191.4,190.7,187.59,538567,10103010720000.0,,,
2001-06-13,BPCL,EQ,190.7,191.0,191.4,187.7,189.1,189.65,190.0,168415,3199802045000.0,,,
2001-06-14,BPCL,EQ,189.65,187.15,190.0,184.1,186.55,187.35,186.7,115191,2150576155000.0,,,
2001-06-15,BPCL,EQ,187.35,183.75,191.0,183.5,188.5,189.45,189.18,196568,3718695500000.0,,,
2001-06-18,BPCL,EQ,189.45,186.55,190.0,185.0,187.0,186.7,187.41,136684,2561628840000.0,,,
2001-06-19,BPCL,EQ,186.7,185.0,190.0,185.0,189.55,188.7,188.82,119042,2247741305000.0,,,
2001-06-20,BPCL,EQ,188.7,184.25,199.45,184.25,189.0,189.55,191.29,254084,4860366630000.0,,,
2001-06-21,BPCL,EQ,189.55,188.0,191.6,187.0,189.6,189.45,189.97,169601,3221854835000.0,,,
2001-06-22,BPCL,EQ,189.45,188.5,190.0,185.2,187.1,187.75,187.85,55883,1049748315000.0,,,
2001-06-25,BPCL,EQ,187.75,187.0,187.0,180.0,181.75,180.6,183.17,35518,650576360000.0,,,
2001-06-26,BPCL,EQ,180.6,179.05,191.0,179.05,189.3,190.15,189.11,148791,2813782045000.0,,,
2001-06-27,BPCL,EQ,190.15,193.0,193.0,184.2,187.0,185.95,188.24,56148,1056902480000.0001,,,
2001-06-28,BPCL,EQ,185.95,186.0,192.0,182.0,186.0,184.3,187.64,95314,1788433010000.0002,,,
2001-06-29,BPCL,EQ,184.3,184.25,190.0,183.25,186.0,188.0,187.82,166638,3129778955000.0,,,
2001-07-02,BPCL,EQ,188.0,189.8,190.0,184.95,187.1,186.95,187.22,21307,398916375000.0,,,
2001-07-03,BPCL,EQ,186.95,187.5,191.9,185.3,190.05,189.95,189.85,282104,5355656165000.0,,,
2001-07-04,BPCL,EQ,189.95,187.5,187.5,184.85,184.85,185.7,186.11,25787,479911900000.0,,,
2001-07-05,BPCL,EQ,185.7,185.25,186.75,184.0,184.5,184.7,185.58,28370,526485530000.0,,,
2001-07-06,BPCL,EQ,184.7,184.55,184.55,179.0,180.0,179.5,180.47,109843,1982312005000.0,,,
2001-07-09,BPCL,EQ,179.5,177.0,180.0,177.0,177.0,177.9,178.04,7289,129772855000.0,,,
2001-07-10,BPCL,EQ,177.9,179.0,180.75,178.25,179.75,178.5,179.62,11561,207660010000.0,,,
2001-07-11,BPCL,EQ,178.5,180.0,180.0,176.3,177.0,176.75,177.49,17931,318255345000.0,,,
2001-07-12,BPCL,EQ,176.75,179.5,180.0,178.0,178.25,179.65,179.5,46968,843075990000.0,,,
2001-07-13,BPCL,EQ,179.65,180.0,182.6,175.0,176.95,176.45,179.0,54748,979963235000.0,,,
2001-07-16,BPCL,EQ,176.45,178.9,183.5,178.5,179.05,179.6,180.9,76527,1384368850000.0,,,
2001-07-17,BPCL,EQ,179.6,179.9,180.85,178.75,180.25,180.2,179.91,35261,634387170000.0,,,
2001-07-18,BPCL,EQ,180.2,177.25,182.0,177.25,181.5,181.8,181.02,9049,163807935000.0,,,
2001-07-19,BPCL,EQ,181.8,180.0,180.1,176.75,178.0,177.7,179.05,56151,1005403280000.0001,,,
2001-07-20,BPCL,EQ,177.7,181.6,181.65,178.5,180.0,179.95,179.4,46977,842774140000.0,,,
2001-07-23,BPCL,EQ,179.95,181.0,183.5,180.0,180.0,181.5,181.56,15525,281878125000.0,,,
2001-07-24,BPCL,EQ,181.5,179.0,180.0,176.0,176.75,177.0,178.11,6605,117642439999.99998,,,
2001-07-25,BPCL,EQ,177.0,176.95,184.5,163.0,184.5,180.2,178.92,38591,690480620000.0,,,
2001-07-26,BPCL,EQ,180.2,167.0,184.5,167.0,178.5,177.25,180.51,37284,673000045000.0,,,
2001-07-27,BPCL,EQ,177.25,184.5,184.5,177.55,179.95,180.0,179.95,637272,11467568125000.0,,,
2001-07-30,BPCL,EQ,180.0,180.0,187.0,179.0,186.6,184.9,184.07,37572,691571960000.0,,,
2001-07-31,BPCL,EQ,184.9,180.1,188.0,180.1,187.05,186.15,186.05,61119,1137109030000.0,,,
2001-08-01,BPCL,EQ,186.15,185.0,185.55,175.3,176.15,176.35,180.31,67666,1220080670000.0,,,
2001-08-02,BPCL,EQ,176.35,176.0,186.35,174.05,180.5,180.7,181.11,460670,8343346080000.0,,,
2001-08-03,BPCL,EQ,180.7,181.4,183.0,180.5,182.7,181.2,181.58,10586,192219660000.0,,,
2001-08-06,BPCL,EQ,181.2,180.0,183.7,178.1,182.3,182.8,182.12,22408,408091795000.0,,,
2001-08-07,BPCL,EQ,182.8,180.1,186.95,180.1,181.0,181.6,182.07,28502,518945484999.99994,,,
2001-08-08,BPCL,EQ,181.6,180.25,183.25,178.0,182.2,181.5,181.24,63029,1142323110000.0,,,
2001-08-09,BPCL,EQ,181.5,182.0,183.8,180.05,182.1,182.35,182.73,22995,420196425000.0,,,
2001-08-10,BPCL,EQ,182.35,182.0,184.75,180.55,180.6,181.4,182.51,92682,1691576745000.0,,,
2001-08-13,BPCL,EQ,181.4,181.5,182.25,180.75,180.95,181.1,181.64,50897,924490355000.0001,,,
2001-08-14,BPCL,EQ,181.1,182.9,182.9,179.5,180.15,180.6,180.35,15565,280711570000.0,,,
2001-08-16,BPCL,EQ,180.6,182.8,185.95,175.0,175.0,177.0,181.07,97847,1771750930000.0,,,
2001-08-17,BPCL,EQ,177.0,179.5,180.25,175.25,176.15,177.4,177.81,90741,1613468280000.0,,,
2001-08-20,BPCL,EQ,177.4,178.9,178.9,175.0,175.0,175.1,176.02,30973,545176305000.0,,,
2001-08-21,BPCL,EQ,175.1,176.1,177.2,175.0,176.0,176.6,176.71,61073,1079220530000.0001,,,
2001-08-23,BPCL,EQ,176.6,176.95,179.0,175.0,175.0,176.85,177.81,60809,1081237400000.0,,,
2001-08-24,BPCL,EQ,176.85,177.25,177.25,175.0,176.9,176.2,176.02,60700,1068448335000.0,,,
2001-08-27,BPCL,EQ,176.2,177.95,180.4,175.3,179.0,179.2,177.7,33857,601632790000.0,,,
2001-08-28,BPCL,EQ,179.2,179.0,184.0,178.7,184.0,183.1,181.61,22787,413831390000.0,,,
2001-08-29,BPCL,EQ,183.1,181.0,183.0,175.0,183.0,182.45,182.0,3712,67558890000.0,,,
2001-08-30,BPCL,EQ,182.45,182.95,184.9,175.5,176.85,176.0,177.91,16888,300459555000.0,,,
2001-08-31,BPCL,EQ,176.0,177.05,178.05,173.05,174.0,174.45,176.16,37026,652235405000.0,,,
2001-09-03,BPCL,EQ,174.45,170.1,173.95,162.3,162.4,164.35,168.72,29024,489698340000.00006,,,
2001-09-04,BPCL,EQ,164.35,164.9,165.9,158.0,163.95,164.1,161.77,29640,479494334999.99994,,,
2001-09-05,BPCL,EQ,164.1,166.0,171.8,165.0,171.45,168.35,167.78,15006,251776415000.0,,,
2001-09-06,BPCL,EQ,168.35,169.9,173.0,165.0,165.0,168.5,167.93,22071,370646760000.0,,,
2001-09-07,BPCL,EQ,168.5,167.5,170.0,164.05,168.5,168.05,165.51,28164,466147075000.0,,,
2001-09-10,BPCL,EQ,168.05,170.0,170.0,167.0,169.0,169.4,169.71,240802,4086771010000.0,,,
2001-09-11,BPCL,EQ,169.4,167.5,167.5,157.55,157.55,158.7,161.79,31937,516698100000.0,,,
2001-09-12,BPCL,EQ,158.7,158.0,158.0,142.85,142.85,142.95,143.06,186322,2665509885000.0,,,
2001-09-13,BPCL,EQ,142.95,146.0,147.0,131.0,135.05,134.0,138.2,81559,1127110175000.0,,,
2001-09-14,BPCL,EQ,134.0,134.0,136.0,121.3,132.0,128.9,126.35,175443,2216661185000.0,,,
2001-09-17,BPCL,EQ,128.9,128.0,134.9,118.25,124.8,122.95,122.55,185586,2274385280000.0,,,
2001-09-18,BPCL,EQ,122.95,115.0,131.95,115.0,128.0,128.7,129.41,215645,2790759190000.0,,,
2001-09-19,BPCL,EQ,128.7,132.95,137.5,130.0,132.5,131.05,133.0,160811,2138822325000.0,,,
2001-09-20,BPCL,EQ,131.05,132.5,144.2,132.0,138.0,138.35,139.23,165088,2298581760000.0,,,
2001-09-21,BPCL,EQ,138.35,132.5,144.8,132.5,139.75,138.35,138.27,101786,1407433370000.0,,,
2001-09-24,BPCL,EQ,138.35,143.5,144.5,141.3,143.95,142.55,142.28,36540,519903045000.0,,,
2001-09-25,BPCL,EQ,142.55,151.0,156.8,148.15,154.55,155.3,153.29,105917,1623602460000.0,,,
2001-09-26,BPCL,EQ,155.3,155.0,158.0,150.7,154.5,154.95,154.82,63866,988750419999.9999,,,
2001-09-27,BPCL,EQ,154.95,156.9,157.0,149.5,153.9,152.6,153.24,86844,1330770780000.0,,,
2001-09-28,BPCL,EQ,152.6,154.5,163.0,151.0,162.0,160.6,159.7,44877,716670505000.0,,,
2001-10-01,BPCL,EQ,160.6,165.0,165.0,157.0,160.0,159.8,159.14,55710,886558350000.0,,,
2001-10-03,BPCL,EQ,159.8,156.0,162.0,156.0,158.0,159.9,159.81,87597,1399892125000.0,,,
2001-10-04,BPCL,EQ,159.9,165.0,168.0,161.0,167.0,166.4,166.07,142981,2374468330000.0,,,
2001-10-05,BPCL,EQ,166.4,165.3,170.8,163.0,165.0,164.8,166.71,230514,3842966315000.0,,,
2001-10-08,BPCL,EQ,164.8,158.1,163.75,155.0,163.75,160.3,158.79,33239,527799820000.0,,,
2001-10-09,BPCL,EQ,160.3,162.0,166.0,161.55,165.0,165.05,164.12,18619,305570010000.0,,,
2001-10-10,BPCL,EQ,165.05,164.95,166.0,162.05,163.35,162.7,164.21,11052,181486045000.0,,,
2001-10-11,BPCL,EQ,162.7,166.0,166.0,158.1,158.1,158.85,160.94,50125,806690615000.0,,,
2001-10-12,BPCL,EQ,158.85,160.1,161.9,155.25,160.0,159.45,158.33,205992,3261511485000.0,,,
2001-10-15,BPCL,EQ,159.45,161.8,162.0,157.6,160.0,159.9,159.97,85630,1369799320000.0,,,
2001-10-16,BPCL,EQ,159.9,165.0,165.0,150.25,151.1,151.35,154.76,184082,2848856270000.0,,,
2001-10-17,BPCL,EQ,151.35,156.75,157.75,152.0,157.0,154.8,154.78,54367,841488960000.0,,,
2001-10-18,BPCL,EQ,154.8,160.0,168.0,158.3,159.5,160.25,161.52,99944,1614330645000.0,,,
2001-10-19,BPCL,EQ,160.25,160.0,165.0,159.95,165.0,164.5,163.28,39845,650582385000.0,,,
2001-10-22,BPCL,EQ,164.5,165.0,166.0,159.6,161.0,161.2,163.06,255014,4158341679999.9995,,,
2001-10-23,BPCL,EQ,161.2,164.9,164.95,161.05,163.35,163.0,163.32,122262,1996795835000.0002,,,
2001-10-24,BPCL,EQ,163.0,164.4,164.4,162.1,162.25,162.95,163.13,93459,1524615060000.0,,,
2001-10-25,BPCL,EQ,162.95,164.4,169.0,163.0,163.5,165.15,165.45,145088,2400496775000.0,,,
2001-10-29,BPCL,EQ,165.15,165.0,174.8,165.0,173.0,172.4,171.27,181268,3104639855000.0,,,
2001-10-30,BPCL,EQ,172.4,172.0,176.0,170.75,172.3,171.15,172.58,77736,1341594595000.0,,,
2001-10-31,BPCL,EQ,171.15,172.0,177.0,166.1,175.95,174.7,171.46,450693,7727367220000.0,,,
2001-11-01,BPCL,EQ,174.7,175.0,175.0,167.35,172.65,173.1,171.24,55462,949748780000.0001,,,
2001-11-02,BPCL,EQ,173.1,172.45,190.45,172.0,183.0,181.5,181.4,186753,3387665765000.0,,,
2001-11-05,BPCL,EQ,181.5,182.0,184.0,174.15,174.15,176.35,179.22,49443,886093780000.0001,,,
2001-11-06,BPCL,EQ,176.35,177.7,179.5,168.2,172.0,172.35,172.67,174338,3010358055000.0,,,
2001-11-07,BPCL,EQ,172.35,174.0,175.5,169.55,169.55,169.85,172.21,50796,874748935000.0,,,
2001-11-08,BPCL,EQ,169.85,170.0,173.0,169.0,170.0,170.2,170.87,87422,1493736265000.0,,,
2001-11-09,BPCL,EQ,170.2,175.0,175.9,169.2,171.0,171.9,171.67,370878,6366973155000.0,,,
2001-11-12,BPCL,EQ,171.9,173.5,177.5,171.0,174.6,174.5,175.18,50666,887556219999.9999,,,
2001-11-13,BPCL,EQ,174.5,174.7,176.5,173.8,175.0,175.1,174.98,60015,1050130715000.0,,,
2001-11-14,BPCL,EQ,175.1,177.7,182.0,176.0,181.05,181.0,180.12,37771,680318260000.0,,,
2001-11-15,BPCL,EQ,181.0,173.5,182.0,173.5,179.5,179.65,178.93,87068,1557929800000.0,,,
2001-11-19,BPCL,EQ,179.65,181.3,189.0,181.0,184.0,185.05,185.52,84583,1569214605000.0,,,
2001-11-20,BPCL,EQ,185.05,187.0,189.5,183.2,184.0,183.9,186.33,76410,1423727340000.0,,,
2001-11-21,BPCL,EQ,183.9,182.55,196.7,182.55,190.0,190.6,190.18,117666,2237819895000.0,,,
2001-11-22,BPCL,EQ,190.6,191.9,195.0,188.4,190.0,191.85,192.22,72987,1402946815000.0,,,
2001-11-23,BPCL,EQ,191.85,195.1,198.5,183.25,186.0,186.0,188.41,69159,1303046890000.0,,,
2001-11-26,BPCL,EQ,186.0,189.0,191.05,187.0,190.4,189.9,189.46,17645,334301620000.0,,,
2001-11-27,BPCL,EQ,189.9,190.6,191.5,187.1,190.2,190.65,190.35,53280,1014176140000.0,,,
2001-11-28,BPCL,EQ,190.65,190.0,192.5,188.1,190.5,190.95,191.08,21439,409648810000.0,,,
2001-11-29,BPCL,EQ,190.95,191.1,191.8,186.5,190.0,188.15,188.03,39777,747929390000.0,,,
2001-12-03,BPCL,EQ,188.15,190.75,193.0,190.15,192.0,191.05,191.11,60628,1158664770000.0,,,
